object	program	c_insns	rust_insns	c_entry	rust_entry	c_funcs	rust_funcs	c_stack	rust_stack	c_alu64	c_alu32	c_ldx_stack	c_stx_stack	c_ldx_mem	c_stx_mem	c_ld_imm64	c_branch	c_goto	c_call_helper	c_call_bpf2bpf	c_call_kfunc	c_atomic	c_endian	c_exit	c_ld_abs_ind	c_other	rust_alu64	rust_alu32	rust_ldx_stack	rust_stx_stack	rust_ldx_mem	rust_stx_mem	rust_ld_imm64	rust_branch	rust_goto	rust_call_helper	rust_call_bpf2bpf	rust_call_kfunc	rust_atomic	rust_endian	rust_exit	rust_ld_abs_ind	rust_other
test_xdp_with_cpumap_helpers	xdp/cpumap:xdp_dummy_cm	14	13	14	13	1	1	8	0	0	3	1	1	2	1	2	2	0	1	0	0	0	0	1	0	0	1	3	0	0	2	1	2	2	0	1	0	0	0	0	1	0	0
test_xdp_with_devmap_frags_helpers	xdp.frags/devmap:xdp_dummy_dm_frags	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
test_xdp_with_devmap_frags_helpers	xdp/devmap:xdp_dummy_dm	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
test_xdp_with_devmap_helpers	xdp:xdp_dummy_prog	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
test_xdp_with_devmap_helpers	xdp:xdp_redir_prog	6	6	6	6	1	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
test_xdp_with_devmap_helpers	xdp.frags/devmap:xdp_dummy_dm_frags	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
test_xdp_with_devmap_helpers	xdp/devmap:xdp_dummy_dm	28	11	28	11	1	1	48	0	2	4	0	6	4	0	10	0	0	1	0	0	0	0	1	0	0	0	3	0	0	4	0	2	0	0	1	0	0	0	0	1	0	0
timer_crash	fentry/do_nanosleep:sys_enter	43	39	43	39	1	1	32	32	11	2	0	5	4	0	12	4	0	4	0	0	0	0	1	0	0	8	1	0	5	4	0	12	4	0	4	0	0	0	0	1	0	0
timer_lockup	tc:timer1_prog	24	23	24	23	1	1	4	4	9	2	0	1	0	0	6	1	0	4	0	0	0	0	1	0	0	9	1	0	1	0	0	6	1	0	4	0	0	0	0	1	0	0
timer_lockup	tc:timer2_prog	24	23	24	23	1	1	4	4	9	2	0	1	0	0	6	1	0	4	0	0	0	0	1	0	0	9	1	0	1	0	0	6	1	0	4	0	0	0	0	1	0	0
token_kallsyms	xdp:xdp_main	4	5	2	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0
token_lsm	lsm/bpf_token_capable:token_capable	18	16	18	16	1	1	0	0	3	4	0	0	2	0	4	3	0	1	0	0	0	0	1	0	0	1	4	0	0	2	0	4	3	0	1	0	0	0	0	1	0	0
token_lsm	lsm/bpf_token_cmd:token_cmd	18	16	18	16	1	1	0	0	3	4	0	0	2	0	4	3	0	1	0	0	0	0	1	0	0	1	4	0	0	2	0	4	3	0	1	0	0	0	0	1	0	0
trace_dummy_st_ops	fentry/test_1:fentry_test_1	12	18	12	18	1	1	8	16	2	3	1	0	1	0	2	0	0	2	0	0	0	0	1	0	0	4	3	2	2	1	1	2	0	0	2	0	0	0	0	1	0	0
tracing_failure	?fentry/__rcu_read_lock:tracing_deny	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_failure	?fentry/bpf_spin_lock:test_spin_lock	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_failure	?fentry/bpf_spin_unlock:test_spin_unlock	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_failure	?fexit/do_exit:fexit_noreturns	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_bench	fentry.multi:bench	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_fail	fentry.multi:test_fentry	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_fail	fentry.multi.s:test_fentry_s	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_rollback	?fentry.multi:test_fentry	15	13	15	13	1	1	0	0	4	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0	2	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0
tracing_multi_rollback	?fentry/bpf_fentry_test1:extra	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_rollback	?fentry/bpf_fentry_test10:filler	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_multi_rollback	?fexit.multi:test_fexit	15	13	15	13	1	1	0	0	4	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0	2	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_1:test_struct_arg_1	22	20	22	20	1	1	0	0	4	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0	2	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_2:test_struct_arg_3	22	20	22	20	1	1	0	0	4	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0	2	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_3:test_struct_arg_5	22	20	22	20	1	1	0	0	4	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0	2	1	0	0	4	4	8	0	0	0	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_4:test_struct_arg_7	34	30	34	30	1	1	0	0	8	1	0	0	6	6	12	0	0	0	0	0	0	0	1	0	0	4	1	0	0	6	6	12	0	0	0	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_5:test_struct_arg_9	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
tracing_struct	fentry/bpf_testmod_test_struct_arg_6:test_struct_arg_11	7	7	7	7	1	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_struct_arg_1:test_struct_arg_2	45	42	45	42	1	1	0	0	11	5	0	0	3	4	16	0	0	5	0	0	0	0	1	0	0	8	5	0	0	3	4	16	0	0	5	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_struct_arg_2:test_struct_arg_4	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_struct_arg_3:test_struct_arg_6	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_struct_arg_4:test_struct_arg_8	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_struct_arg_5:test_struct_arg_10	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_union_arg_1:test_union_arg_1	20	17	20	17	1	1	0	0	6	1	0	0	3	3	6	0	0	0	0	0	0	0	1	0	0	3	1	0	0	3	3	6	0	0	0	0	0	0	0	1	0	0
tracing_struct	fexit/bpf_testmod_test_union_arg_2:test_union_arg_2	16	15	16	15	1	1	0	0	2	1	0	0	3	3	6	0	0	0	0	0	0	0	1	0	0	1	1	0	0	3	3	6	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fentry/bpf_testmod_test_struct_arg_7:test_struct_many_args_1	36	33	36	33	1	1	0	0	6	1	0	0	7	7	14	0	0	0	0	0	0	0	1	0	0	3	1	0	0	7	7	14	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fentry/bpf_testmod_test_struct_arg_8:test_struct_many_args_3	42	38	42	38	1	1	0	0	8	1	0	0	8	8	16	0	0	0	0	0	0	0	1	0	0	4	1	0	0	8	8	16	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fentry/bpf_testmod_test_struct_arg_9:test_struct_many_args_5	65	59	65	59	1	1	8	8	15	1	1	1	10	12	24	0	0	0	0	0	0	0	1	0	0	9	1	1	1	10	12	24	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fexit/bpf_testmod_test_struct_arg_7:test_struct_many_args_2	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fexit/bpf_testmod_test_struct_arg_8:test_struct_many_args_4	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
tracing_struct_many_args	fexit/bpf_testmod_test_struct_arg_9:test_struct_many_args_6	8	7	8	7	1	1	0	0	2	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
twfw	cgroup_skb/ingress:twfw_verifier	25	25	25	25	1	1	4	4	6	5	0	1	2	0	4	4	0	2	0	0	0	0	1	0	0	6	4	0	1	2	0	4	4	1	2	0	0	0	0	1	0	0
uprobe_multi_bench	uprobe.multi/./uprobe_multi:uprobe_multi_func_*:uprobe_bench	7	7	7	7	1	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
uprobe_multi_consumers	uprobe.multi:uprobe_0	7	7	7	7	1	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
uprobe_multi_consumers	uprobe.multi:uprobe_1	7	7	7	7	1	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
uprobe_multi_consumers	uprobe.session:uprobe_2	7	7	7	7	1	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
uprobe_multi_consumers	uprobe.session:uprobe_3	7	7	7	7	1	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
uprobe_multi_pid_filter	uprobe.multi:uprobe_multi_0	19	19	19	19	1	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0
uprobe_multi_pid_filter	uprobe.multi:uprobe_multi_1	19	19	19	19	1	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0
uprobe_multi_pid_filter	uprobe.multi:uprobe_multi_2	19	19	19	19	1	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0	1	3	0	0	3	2	6	1	1	1	0	0	0	0	1	0	0
uprobe_multi_session	uprobe.session.s//proc/self/exe:uprobe_multi_func_*:uprobe_sleepable	68	68	68	68	1	1	24	16	17	5	1	1	9	2	20	7	0	4	1	0	0	0	1	0	0	15	5	0	2	9	2	20	7	2	4	1	0	0	0	1	0	0
uprobe_multi_session	uprobe.session//proc/self/exe:uprobe_multi_func_*:uprobe	48	45	48	45	1	1	8	0	11	3	1	1	7	1	14	6	0	2	1	0	0	0	1	0	0	9	3	0	0	7	1	14	6	1	2	1	0	0	0	1	0	0
uprobe_multi_session_cookie	uprobe.session//proc/self/exe:uprobe_multi_func_1:uprobe_1	31	27	31	27	1	1	0	0	9	6	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	6	5	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0
uprobe_multi_session_cookie	uprobe.session//proc/self/exe:uprobe_multi_func_2:uprobe_2	30	26	30	26	1	1	0	0	11	3	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	8	2	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0
uprobe_multi_session_cookie	uprobe.session//proc/self/exe:uprobe_multi_func_3:uprobe_3	30	26	30	26	1	1	0	0	11	3	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0	8	2	0	0	2	2	4	3	1	1	2	0	0	0	1	0	0
uprobe_multi_session_recursive	uprobe.session//proc/self/exe:uprobe_session_recursive:uprobe_recursive	50	47	50	47	1	1	0	0	13	9	0	0	5	4	10	4	1	1	2	0	0	0	1	0	0	10	9	0	0	5	4	10	4	1	1	2	0	0	0	1	0	0
uprobe_multi_session_single	uprobe.session//proc/self/exe:uprobe_multi_func_1:uprobe_0	16	13	16	13	1	1	0	0	5	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0	2	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0
uprobe_multi_session_single	uprobe.session//proc/self/exe:uprobe_multi_func_1:uprobe_1	17	15	17	15	1	1	0	0	5	2	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0	3	2	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0
uprobe_multi_session_single	uprobe.session//proc/self/exe:uprobe_multi_func_1:uprobe_2	15	13	15	13	1	1	0	0	4	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0	2	1	0	0	2	1	4	1	0	1	0	0	0	0	1	0	0
uprobe_syscall	uprobe:probe	46	46	46	46	1	1	0	0	0	1	0	0	21	21	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	21	21	2	0	0	0	0	0	0	0	1	0	0
verifier_kfunc_prog_types	perf_event:cgrp_kfunc_perf_event	13	16	13	3	1	2	0	0	5	1	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	5	1	0	0	0	0	0	2	1	0	5	0	0	0	2	0	0
verifier_kfunc_prog_types	perf_event:cpumask_kfunc_perf_event	18	20	18	3	1	2	0	0	7	3	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	7	3	0	0	0	0	0	1	0	0	7	0	0	0	2	0	0
verifier_kfunc_prog_types	perf_event:task_kfunc_perf_event	14	16	14	3	1	2	0	0	4	1	0	0	1	0	0	2	0	1	4	0	0	0	1	0	0	4	1	0	0	1	0	0	2	0	1	5	0	0	0	2	0	0
verifier_kfunc_prog_types	raw_tp:cgrp_kfunc_raw_tp	13	16	13	3	1	2	0	0	5	1	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	5	1	0	0	0	0	0	2	1	0	5	0	0	0	2	0	0
verifier_kfunc_prog_types	raw_tp:cpumask_kfunc_raw_tp	18	20	18	3	1	2	0	0	7	3	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	7	3	0	0	0	0	0	1	0	0	7	0	0	0	2	0	0
verifier_kfunc_prog_types	raw_tp:task_kfunc_raw_tp	14	16	14	3	1	2	0	0	4	1	0	0	1	0	0	2	0	1	4	0	0	0	1	0	0	4	1	0	0	1	0	0	2	0	1	5	0	0	0	2	0	0
verifier_kfunc_prog_types	syscall:cgrp_kfunc_syscall	13	16	13	3	1	2	0	0	5	1	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	5	1	0	0	0	0	0	2	1	0	5	0	0	0	2	0	0
verifier_kfunc_prog_types	syscall:cpumask_kfunc_syscall	18	20	18	3	1	2	0	0	7	3	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	7	3	0	0	0	0	0	1	0	0	7	0	0	0	2	0	0
verifier_kfunc_prog_types	syscall:task_kfunc_syscall	14	16	14	3	1	2	0	0	4	1	0	0	1	0	0	2	0	1	4	0	0	0	1	0	0	4	1	0	0	1	0	0	2	0	1	5	0	0	0	2	0	0
verifier_kfunc_prog_types	tracepoint:cgrp_kfunc_tracepoint	13	16	13	3	1	2	0	0	5	1	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	5	1	0	0	0	0	0	2	1	0	5	0	0	0	2	0	0
verifier_kfunc_prog_types	tracepoint:cpumask_kfunc_tracepoint	18	20	18	3	1	2	0	0	7	3	0	0	0	0	0	1	0	0	6	0	0	0	1	0	0	7	3	0	0	0	0	0	1	0	0	7	0	0	0	2	0	0
verifier_kfunc_prog_types	tracepoint:task_kfunc_tracepoint	14	16	14	3	1	2	0	0	4	1	0	0	1	0	0	2	0	1	4	0	0	0	1	0	0	4	1	0	0	1	0	0	2	0	1	5	0	0	0	2	0	0
verifier_mtu	tc/ingress:tc_uninit_mtu	8	8	8	8	1	1	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
vrf_socket_lookup	tc:tc_socket_lookup	53	48	53	48	1	1	0	0	14	8	0	0	7	2	6	9	2	4	0	0	0	0	1	0	0	14	4	0	0	6	2	6	9	2	4	0	0	0	0	1	0	0
vrf_socket_lookup	xdp:xdp_socket_lookup	53	48	53	48	1	1	0	0	14	8	0	0	7	2	6	9	2	4	0	0	0	0	1	0	0	14	4	0	0	6	2	6	9	2	4	0	0	0	0	1	0	0
xdp_redirect_multi_kern	xdp:xdp_redirect_map_all_prog	6	6	6	6	1	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
xdp_redirect_multi_kern	xdp:xdp_redirect_map_multi_prog	41	40	41	40	1	1	2	2	11	3	1	1	7	0	6	6	2	2	0	0	0	1	1	0	0	9	3	1	1	7	0	6	6	3	2	0	0	0	1	1	0	0
xdp_redirect_multi_kern	xdp/devmap:xdp_devmap_prog	29	29	29	29	1	1	4	4	5	2	0	1	9	6	2	2	0	1	0	0	0	0	1	0	0	5	2	0	1	9	6	2	2	0	1	0	0	0	0	1	0	0
xdp_tx	xdp:xdp_tx	2	2	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
xdpwall	xdp:edgewall	127	169	127	169	1	1	16	48	33	20	1	9	16	0	14	21	3	6	0	0	0	3	1	0	0	37	41	5	13	24	0	14	22	3	6	0	0	0	3	1	0	0
xsk_xdp_progs	xdp:xsk_xdp_shared_umem	14	14	14	14	1	1	0	0	3	2	0	0	3	0	2	2	0	1	0	0	0	0	1	0	0	3	2	0	0	3	0	2	2	0	1	0	0	0	0	1	0	0
xsk_xdp_progs	xdp.frags:xsk_def_prog	6	6	6	6	1	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0
xsk_xdp_progs	xdp.frags:xsk_xdp_adjust_tail	44	47	44	47	1	1	4	4	10	11	0	1	2	1	6	5	1	5	0	0	0	1	1	0	0	10	11	0	1	1	1	6	5	5	5	0	0	0	1	1	0	0
xsk_xdp_progs	xdp.frags:xsk_xdp_drop	15	15	15	15	1	1	0	0	2	4	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0	2	4	0	0	1	1	4	1	0	1	0	0	0	0	1	0	0
xsk_xdp_progs	xdp.frags:xsk_xdp_populate_metadata	26	24	26	24	1	1	0	0	8	4	0	0	3	2	4	2	0	2	0	0	0	0	1	0	0	6	4	0	0	3	2	4	2	0	2	0	0	0	0	1	0	0
